BdprotoID,LanguageName,LanguageFamily,Phoneme
1061,AFRO-ASIATIC,Afro-Asiatic,ʕ
1061,AFRO-ASIATIC,Afro-Asiatic,ʔ
1061,AFRO-ASIATIC,Afro-Asiatic,ħ
1061,AFRO-ASIATIC,Afro-Asiatic,ŋ
1061,AFRO-ASIATIC,Afro-Asiatic,ŋʷ
1061,AFRO-ASIATIC,Afro-Asiatic,ʃ
1061,AFRO-ASIATIC,Afro-Asiatic,a
1061,AFRO-ASIATIC,Afro-Asiatic,aː
1061,AFRO-ASIATIC,Afro-Asiatic,b
1061,AFRO-ASIATIC,Afro-Asiatic,c
1061,AFRO-ASIATIC,Afro-Asiatic,cʼ
1061,AFRO-ASIATIC,Afro-Asiatic,d
1061,AFRO-ASIATIC,Afro-Asiatic,ɟ
1061,AFRO-ASIATIC,Afro-Asiatic,dɮ
1061,AFRO-ASIATIC,Afro-Asiatic,e
1061,AFRO-ASIATIC,Afro-Asiatic,eː
1061,AFRO-ASIATIC,Afro-Asiatic,f
1061,AFRO-ASIATIC,Afro-Asiatic,ɡ
1061,AFRO-ASIATIC,Afro-Asiatic,ɣ
1061,AFRO-ASIATIC,Afro-Asiatic,ɣʷ
1061,AFRO-ASIATIC,Afro-Asiatic,ɡʷ
1061,AFRO-ASIATIC,Afro-Asiatic,h
1061,AFRO-ASIATIC,Afro-Asiatic,ɬ
1061,AFRO-ASIATIC,Afro-Asiatic,i
1061,AFRO-ASIATIC,Afro-Asiatic,iː
1061,AFRO-ASIATIC,Afro-Asiatic,j
1061,AFRO-ASIATIC,Afro-Asiatic,k
1061,AFRO-ASIATIC,Afro-Asiatic,kʼ
1061,AFRO-ASIATIC,Afro-Asiatic,kʷ
1061,AFRO-ASIATIC,Afro-Asiatic,kʷʼ
1061,AFRO-ASIATIC,Afro-Asiatic,l
1061,AFRO-ASIATIC,Afro-Asiatic,m
1061,AFRO-ASIATIC,Afro-Asiatic,n
1061,AFRO-ASIATIC,Afro-Asiatic,ɲ
1061,AFRO-ASIATIC,Afro-Asiatic,o
1061,AFRO-ASIATIC,Afro-Asiatic,oː
1061,AFRO-ASIATIC,Afro-Asiatic,p
1061,AFRO-ASIATIC,Afro-Asiatic,pʼ
1061,AFRO-ASIATIC,Afro-Asiatic,r
1061,AFRO-ASIATIC,Afro-Asiatic,s
1061,AFRO-ASIATIC,Afro-Asiatic,sʼ
1061,AFRO-ASIATIC,Afro-Asiatic,t
1061,AFRO-ASIATIC,Afro-Asiatic,tʼ
1061,AFRO-ASIATIC,Afro-Asiatic,tɬʼ
1061,AFRO-ASIATIC,Afro-Asiatic,u
1061,AFRO-ASIATIC,Afro-Asiatic,uː
1061,AFRO-ASIATIC,Afro-Asiatic,w
1061,AFRO-ASIATIC,Afro-Asiatic,x
1061,AFRO-ASIATIC,Afro-Asiatic,xʷ
1061,AFRO-ASIATIC,Afro-Asiatic,z
1097,ALGONQUIAN,"North-American, Almosan",ʃ
1097,ALGONQUIAN,"North-American, Almosan",a
1097,ALGONQUIAN,"North-American, Almosan",aː
1097,ALGONQUIAN,"North-American, Almosan",e
1097,ALGONQUIAN,"North-American, Almosan",eː
1097,ALGONQUIAN,"North-American, Almosan",h
1097,ALGONQUIAN,"North-American, Almosan",ɬ
1097,ALGONQUIAN,"North-American, Almosan",i
1097,ALGONQUIAN,"North-American, Almosan",iː
1097,ALGONQUIAN,"North-American, Almosan",j
1097,ALGONQUIAN,"North-American, Almosan",k
1097,ALGONQUIAN,"North-American, Almosan",l
1097,ALGONQUIAN,"North-American, Almosan",m
1097,ALGONQUIAN,"North-American, Almosan",n
1097,ALGONQUIAN,"North-American, Almosan",o
1097,ALGONQUIAN,"North-American, Almosan",oː
1097,ALGONQUIAN,"North-American, Almosan",p
1097,ALGONQUIAN,"North-American, Almosan",s
1097,ALGONQUIAN,"North-American, Almosan",t
1097,ALGONQUIAN,"North-American, Almosan",w
1053,ALTAIC,"Ural-Altaic, Altaic",ɘ
1053,ALTAIC,"Ural-Altaic, Altaic",ɘː
1053,ALTAIC,"Ural-Altaic, Altaic",ŋ
1053,ALTAIC,"Ural-Altaic, Altaic",a
1053,ALTAIC,"Ural-Altaic, Altaic",aː
1053,ALTAIC,"Ural-Altaic, Altaic",b
1053,ALTAIC,"Ural-Altaic, Altaic",d
1053,ALTAIC,"Ural-Altaic, Altaic",d̠ʒ
1053,ALTAIC,"Ural-Altaic, Altaic",e
1053,ALTAIC,"Ural-Altaic, Altaic",eː
1053,ALTAIC,"Ural-Altaic, Altaic",ɡ
1053,ALTAIC,"Ural-Altaic, Altaic",i
1053,ALTAIC,"Ural-Altaic, Altaic",iː
1053,ALTAIC,"Ural-Altaic, Altaic",ɨ
1053,ALTAIC,"Ural-Altaic, Altaic",ɨː
1053,ALTAIC,"Ural-Altaic, Altaic",j
1053,ALTAIC,"Ural-Altaic, Altaic",k
1053,ALTAIC,"Ural-Altaic, Altaic",l
1053,ALTAIC,"Ural-Altaic, Altaic",ʎ
1053,ALTAIC,"Ural-Altaic, Altaic",m
1053,ALTAIC,"Ural-Altaic, Altaic",n
1053,ALTAIC,"Ural-Altaic, Altaic",ɲ
1053,ALTAIC,"Ural-Altaic, Altaic",o
1053,ALTAIC,"Ural-Altaic, Altaic",ø
1053,ALTAIC,"Ural-Altaic, Altaic",øː
1053,ALTAIC,"Ural-Altaic, Altaic",oː
1053,ALTAIC,"Ural-Altaic, Altaic",p
1053,ALTAIC,"Ural-Altaic, Altaic",r
1053,ALTAIC,"Ural-Altaic, Altaic",rʲ
1053,ALTAIC,"Ural-Altaic, Altaic",s
1053,ALTAIC,"Ural-Altaic, Altaic",t
1053,ALTAIC,"Ural-Altaic, Altaic",t̠ʃ
1053,ALTAIC,"Ural-Altaic, Altaic",u
1053,ALTAIC,"Ural-Altaic, Altaic",uː
1053,ALTAIC,"Ural-Altaic, Altaic",y
1053,ALTAIC,"Ural-Altaic, Altaic",yː
1018,ANATOLIAN,"Indo-European, Anatolian",ʕ
1018,ANATOLIAN,"Indo-European, Anatolian",ɘː
1018,ANATOLIAN,"Indo-European, Anatolian",ħ
1018,ANATOLIAN,"Indo-European, Anatolian",a
1018,ANATOLIAN,"Indo-European, Anatolian",aː
1018,ANATOLIAN,"Indo-European, Anatolian",æː
1018,ANATOLIAN,"Indo-European, Anatolian",b
1018,ANATOLIAN,"Indo-European, Anatolian",c
1018,ANATOLIAN,"Indo-European, Anatolian",d
1018,ANATOLIAN,"Indo-European, Anatolian",ɟ
1018,ANATOLIAN,"Indo-European, Anatolian",e
1018,ANATOLIAN,"Indo-European, Anatolian",eː
1018,ANATOLIAN,"Indo-European, Anatolian",ɡ
1018,ANATOLIAN,"Indo-European, Anatolian",ɡʷ
1018,ANATOLIAN,"Indo-European, Anatolian",i
1018,ANATOLIAN,"Indo-European, Anatolian",iː
1018,ANATOLIAN,"Indo-European, Anatolian",j
1018,ANATOLIAN,"Indo-European, Anatolian",k
1018,ANATOLIAN,"Indo-European, Anatolian",kʷ
1018,ANATOLIAN,"Indo-European, Anatolian",l
1018,ANATOLIAN,"Indo-European, Anatolian",m
1018,ANATOLIAN,"Indo-European, Anatolian",n
1018,ANATOLIAN,"Indo-European, Anatolian",o
1018,ANATOLIAN,"Indo-European, Anatolian",oː
1018,ANATOLIAN,"Indo-European, Anatolian",p
1018,ANATOLIAN,"Indo-European, Anatolian",r
1018,ANATOLIAN,"Indo-European, Anatolian",s
1018,ANATOLIAN,"Indo-European, Anatolian",t
1018,ANATOLIAN,"Indo-European, Anatolian",ts
1018,ANATOLIAN,"Indo-European, Anatolian",u
1018,ANATOLIAN,"Indo-European, Anatolian",uː
1018,ANATOLIAN,"Indo-European, Anatolian",w
1018,ANATOLIAN,"Indo-European, Anatolian",z
1116,ARAWAKAN,"South-American, Macro-Arawakan",a
1116,ARAWAKAN,"South-American, Macro-Arawakan",ã
1116,ARAWAKAN,"South-American, Macro-Arawakan",b
1116,ARAWAKAN,"South-American, Macro-Arawakan",d
1116,ARAWAKAN,"South-American, Macro-Arawakan",d̠ʒ
1116,ARAWAKAN,"South-American, Macro-Arawakan",e
1116,ARAWAKAN,"South-American, Macro-Arawakan",ẽ
1116,ARAWAKAN,"South-American, Macro-Arawakan",f
1116,ARAWAKAN,"South-American, Macro-Arawakan",ɡ
1116,ARAWAKAN,"South-American, Macro-Arawakan",h
1116,ARAWAKAN,"South-American, Macro-Arawakan",i
1116,ARAWAKAN,"South-American, Macro-Arawakan",ɨ
1116,ARAWAKAN,"South-American, Macro-Arawakan",ɨ̃
1116,ARAWAKAN,"South-American, Macro-Arawakan",ĩ
1116,ARAWAKAN,"South-American, Macro-Arawakan",j
1116,ARAWAKAN,"South-American, Macro-Arawakan",k
1116,ARAWAKAN,"South-American, Macro-Arawakan",kʰ
1116,ARAWAKAN,"South-American, Macro-Arawakan",l
1116,ARAWAKAN,"South-American, Macro-Arawakan",ʎ
1116,ARAWAKAN,"South-American, Macro-Arawakan",m
1116,ARAWAKAN,"South-American, Macro-Arawakan",n
1116,ARAWAKAN,"South-American, Macro-Arawakan",o
1116,ARAWAKAN,"South-American, Macro-Arawakan",õ
1116,ARAWAKAN,"South-American, Macro-Arawakan",p
1116,ARAWAKAN,"South-American, Macro-Arawakan",pʰ
1116,ARAWAKAN,"South-American, Macro-Arawakan",r
1116,ARAWAKAN,"South-American, Macro-Arawakan",s
1116,ARAWAKAN,"South-American, Macro-Arawakan",t
1116,ARAWAKAN,"South-American, Macro-Arawakan",t̠ʃ
1116,ARAWAKAN,"South-American, Macro-Arawakan",tʰ
1116,ARAWAKAN,"South-American, Macro-Arawakan",ts
1116,ARAWAKAN,"South-American, Macro-Arawakan",u
1116,ARAWAKAN,"South-American, Macro-Arawakan",ũ
1116,ARAWAKAN,"South-American, Macro-Arawakan",w
1110,ATHAPASKAN,"Na-Dene, Athabaskan",ɐ
1110,ATHAPASKAN,"Na-Dene, Athabaskan",ʔ
1110,ATHAPASKAN,"Na-Dene, Athabaskan",ɘ
1110,ATHAPASKAN,"Na-Dene, Athabaskan",ɢ
1110,ATHAPASKAN,"Na-Dene, Athabaskan",ɢʷ
1110,ATHAPASKAN,"Na-Dene, Athabaskan",ʃ
1110,ATHAPASKAN,"Na-Dene, Athabaskan",ʊ
1110,ATHAPASKAN,"Na-Dene, Athabaskan",χ
1110,ATHAPASKAN,"Na-Dene, Athabaskan",χʷʼ
1110,ATHAPASKAN,"Na-Dene, Athabaskan",a
1110,ATHAPASKAN,"Na-Dene, Athabaskan",d
1110,ATHAPASKAN,"Na-Dene, Athabaskan",d̠ʒ
1110,ATHAPASKAN,"Na-Dene, Athabaskan",dɮ
1110,ATHAPASKAN,"Na-Dene, Athabaskan",dz
1110,ATHAPASKAN,"Na-Dene, Athabaskan",e
1110,ATHAPASKAN,"Na-Dene, Athabaskan",ɡʲ
1110,ATHAPASKAN,"Na-Dene, Athabaskan",h
1110,ATHAPASKAN,"Na-Dene, Athabaskan",ɬ
1110,ATHAPASKAN,"Na-Dene, Athabaskan",i
1110,ATHAPASKAN,"Na-Dene, Athabaskan",j
1110,ATHAPASKAN,"Na-Dene, Athabaskan",kʼ
1110,ATHAPASKAN,"Na-Dene, Athabaskan",kʲ
1110,ATHAPASKAN,"Na-Dene, Athabaskan",kʷʼ
1110,ATHAPASKAN,"Na-Dene, Athabaskan",n
1110,ATHAPASKAN,"Na-Dene, Athabaskan",q
1110,ATHAPASKAN,"Na-Dene, Athabaskan",qʼ
1110,ATHAPASKAN,"Na-Dene, Athabaskan",qʷ
1110,ATHAPASKAN,"Na-Dene, Athabaskan",qʷʼ
1110,ATHAPASKAN,"Na-Dene, Athabaskan",s
1110,ATHAPASKAN,"Na-Dene, Athabaskan",t
1110,ATHAPASKAN,"Na-Dene, Athabaskan",tʼ
1110,ATHAPASKAN,"Na-Dene, Athabaskan",t̠ʃ
1110,ATHAPASKAN,"Na-Dene, Athabaskan",t̠ʃʼ
1110,ATHAPASKAN,"Na-Dene, Athabaskan",tɬ
1110,ATHAPASKAN,"Na-Dene, Athabaskan",tɬʼ
1110,ATHAPASKAN,"Na-Dene, Athabaskan",ts
1110,ATHAPASKAN,"Na-Dene, Athabaskan",tsʼ
1110,ATHAPASKAN,"Na-Dene, Athabaskan",u
1110,ATHAPASKAN,"Na-Dene, Athabaskan",w
1110,ATHAPASKAN,"Na-Dene, Athabaskan",xʲ
1110,ATHAPASKAN,"Na-Dene, Athabaskan",ɡʲʷ
1110,ATHAPASKAN,"Na-Dene, Athabaskan",kʲʷ
1110,ATHAPASKAN,"Na-Dene, Athabaskan",xʲʷ
1104,ATTIC,"Indo-European, Greek",ɛ
1104,ATTIC,"Indo-European, Greek",ɔ
1104,ATTIC,"Indo-European, Greek",a
1104,ATTIC,"Indo-European, Greek",æ
1104,ATTIC,"Indo-European, Greek",b
1104,ATTIC,"Indo-European, Greek",d
1104,ATTIC,"Indo-European, Greek",e
1104,ATTIC,"Indo-European, Greek",ɡ
1104,ATTIC,"Indo-European, Greek",h
1104,ATTIC,"Indo-European, Greek",i
1104,ATTIC,"Indo-European, Greek",k
1104,ATTIC,"Indo-European, Greek",kʰ
1104,ATTIC,"Indo-European, Greek",l
1104,ATTIC,"Indo-European, Greek",m
1104,ATTIC,"Indo-European, Greek",n
1104,ATTIC,"Indo-European, Greek",o
1104,ATTIC,"Indo-European, Greek",p
1104,ATTIC,"Indo-European, Greek",pʰ
1104,ATTIC,"Indo-European, Greek",r
1104,ATTIC,"Indo-European, Greek",s
1104,ATTIC,"Indo-European, Greek",t
1104,ATTIC,"Indo-European, Greek",tʰ
1104,ATTIC,"Indo-European, Greek",u
1104,ATTIC,"Indo-European, Greek",y
1059,AUSTRALIAN,Australian,ŋ
1059,AUSTRALIAN,Australian,a
1059,AUSTRALIAN,Australian,aː
1059,AUSTRALIAN,Australian,b
1059,AUSTRALIAN,Australian,d
1059,AUSTRALIAN,Australian,ɟ
1059,AUSTRALIAN,Australian,ɡ
1059,AUSTRALIAN,Australian,i
1059,AUSTRALIAN,Australian,iː
1059,AUSTRALIAN,Australian,j
1059,AUSTRALIAN,Australian,l
1059,AUSTRALIAN,Australian,ʎ
1059,AUSTRALIAN,Australian,m
1059,AUSTRALIAN,Australian,n
1059,AUSTRALIAN,Australian,ɲ
1059,AUSTRALIAN,Australian,r
1059,AUSTRALIAN,Australian,u
1059,AUSTRALIAN,Australian,uː
1059,AUSTRALIAN,Australian,w
1059,AUSTRALIAN,Australian,rː
1041,AUSTRONESIAN,"Austro-Tai, Austronesian",ʔ
1041,AUSTRONESIAN,"Austro-Tai, Austronesian",ɘ
1041,AUSTRONESIAN,"Austro-Tai, Austronesian",ŋ
1041,AUSTRONESIAN,"Austro-Tai, Austronesian",ʀ
1041,AUSTRONESIAN,"Austro-Tai, Austronesian",a
1041,AUSTRONESIAN,"Austro-Tai, Austronesian",b
1041,AUSTRONESIAN,"Austro-Tai, Austronesian",d
1041,AUSTRONESIAN,"Austro-Tai, Austronesian",ɟ
1041,AUSTRONESIAN,"Austro-Tai, Austronesian",dz
1041,AUSTRONESIAN,"Austro-Tai, Austronesian",ɡ
1041,AUSTRONESIAN,"Austro-Tai, Austronesian",h
1041,AUSTRONESIAN,"Austro-Tai, Austronesian",i
1041,AUSTRONESIAN,"Austro-Tai, Austronesian",j
1041,AUSTRONESIAN,"Austro-Tai, Austronesian",k
1041,AUSTRONESIAN,"Austro-Tai, Austronesian",l
1041,AUSTRONESIAN,"Austro-Tai, Austronesian",ɭ
1041,AUSTRONESIAN,"Austro-Tai, Austronesian",ɭ
1041,AUSTRONESIAN,"Austro-Tai, Austronesian",m
1041,AUSTRONESIAN,"Austro-Tai, Austronesian",n
1041,AUSTRONESIAN,"Austro-Tai, Austronesian",p
1041,AUSTRONESIAN,"Austro-Tai, Austronesian",q
1041,AUSTRONESIAN,"Austro-Tai, Austronesian",r
1041,AUSTRONESIAN,"Austro-Tai, Austronesian",s
1041,AUSTRONESIAN,"Austro-Tai, Austronesian",ʂ
1041,AUSTRONESIAN,"Austro-Tai, Austronesian",ts
1041,AUSTRONESIAN,"Austro-Tai, Austronesian",u
1041,AUSTRONESIAN,"Austro-Tai, Austronesian",w
1041,AUSTRONESIAN,"Austro-Tai, Austronesian",z
1094,BANTU,"Niger-Kordofanian, Bantoid",a
1094,BANTU,"Niger-Kordofanian, Bantoid",b
1094,BANTU,"Niger-Kordofanian, Bantoid",c
1094,BANTU,"Niger-Kordofanian, Bantoid",d
1094,BANTU,"Niger-Kordofanian, Bantoid",ɟ
1094,BANTU,"Niger-Kordofanian, Bantoid",e
1094,BANTU,"Niger-Kordofanian, Bantoid",ɡ
1094,BANTU,"Niger-Kordofanian, Bantoid",i
1094,BANTU,"Niger-Kordofanian, Bantoid",i̝
1094,BANTU,"Niger-Kordofanian, Bantoid",k
1094,BANTU,"Niger-Kordofanian, Bantoid",m
1094,BANTU,"Niger-Kordofanian, Bantoid",n
1094,BANTU,"Niger-Kordofanian, Bantoid",ɲ
1094,BANTU,"Niger-Kordofanian, Bantoid",o
1094,BANTU,"Niger-Kordofanian, Bantoid",p
1094,BANTU,"Niger-Kordofanian, Bantoid",t
1094,BANTU,"Niger-Kordofanian, Bantoid",u
1094,BANTU,"Niger-Kordofanian, Bantoid",u̝
1038,CENTRAL GUR,"Niger-Kordofanian, Voltaic",ʔ
1038,CENTRAL GUR,"Niger-Kordofanian, Voltaic",ç
1038,CENTRAL GUR,"Niger-Kordofanian, Voltaic",ɪ
1038,CENTRAL GUR,"Niger-Kordofanian, Voltaic",ŋ
1038,CENTRAL GUR,"Niger-Kordofanian, Voltaic",ŋm
1038,CENTRAL GUR,"Niger-Kordofanian, Voltaic",ʊ
1038,CENTRAL GUR,"Niger-Kordofanian, Voltaic",a
1038,CENTRAL GUR,"Niger-Kordofanian, Voltaic",b
1038,CENTRAL GUR,"Niger-Kordofanian, Voltaic",ɓ
1038,CENTRAL GUR,"Niger-Kordofanian, Voltaic",c
1038,CENTRAL GUR,"Niger-Kordofanian, Voltaic",d
1038,CENTRAL GUR,"Niger-Kordofanian, Voltaic",ɗ
1038,CENTRAL GUR,"Niger-Kordofanian, Voltaic",ɟ
1038,CENTRAL GUR,"Niger-Kordofanian, Voltaic",ʄ
1038,CENTRAL GUR,"Niger-Kordofanian, Voltaic",e
1038,CENTRAL GUR,"Niger-Kordofanian, Voltaic",f
1038,CENTRAL GUR,"Niger-Kordofanian, Voltaic",ɡ
1038,CENTRAL GUR,"Niger-Kordofanian, Voltaic",ɡb
1038,CENTRAL GUR,"Niger-Kordofanian, Voltaic",i
1038,CENTRAL GUR,"Niger-Kordofanian, Voltaic",j
1038,CENTRAL GUR,"Niger-Kordofanian, Voltaic",ʝ
1038,CENTRAL GUR,"Niger-Kordofanian, Voltaic",k
1038,CENTRAL GUR,"Niger-Kordofanian, Voltaic",kp
1038,CENTRAL GUR,"Niger-Kordofanian, Voltaic",m
1038,CENTRAL GUR,"Niger-Kordofanian, Voltaic",n
1038,CENTRAL GUR,"Niger-Kordofanian, Voltaic",ɲ
1038,CENTRAL GUR,"Niger-Kordofanian, Voltaic",o
1038,CENTRAL GUR,"Niger-Kordofanian, Voltaic",p
1038,CENTRAL GUR,"Niger-Kordofanian, Voltaic",s
1038,CENTRAL GUR,"Niger-Kordofanian, Voltaic",t
1038,CENTRAL GUR,"Niger-Kordofanian, Voltaic",u
1038,CENTRAL GUR,"Niger-Kordofanian, Voltaic",v
1038,CENTRAL GUR,"Niger-Kordofanian, Voltaic",w
1038,CENTRAL GUR,"Niger-Kordofanian, Voltaic",ʔj
1056,CENTRAL-KHOISAN,"Khoisan, Central-Khoisan",ǁ
1056,CENTRAL-KHOISAN,"Khoisan, Central-Khoisan",ǀ
1056,CENTRAL-KHOISAN,"Khoisan, Central-Khoisan",ǂ
1056,CENTRAL-KHOISAN,"Khoisan, Central-Khoisan",a
1056,CENTRAL-KHOISAN,"Khoisan, Central-Khoisan",aː
1056,CENTRAL-KHOISAN,"Khoisan, Central-Khoisan",ã
1056,CENTRAL-KHOISAN,"Khoisan, Central-Khoisan",b
1056,CENTRAL-KHOISAN,"Khoisan, Central-Khoisan",d
1056,CENTRAL-KHOISAN,"Khoisan, Central-Khoisan",dz
1056,CENTRAL-KHOISAN,"Khoisan, Central-Khoisan",e
1056,CENTRAL-KHOISAN,"Khoisan, Central-Khoisan",eː
1056,CENTRAL-KHOISAN,"Khoisan, Central-Khoisan",ẽ
1056,CENTRAL-KHOISAN,"Khoisan, Central-Khoisan",ɡ
1056,CENTRAL-KHOISAN,"Khoisan, Central-Khoisan",h
1056,CENTRAL-KHOISAN,"Khoisan, Central-Khoisan",i
1056,CENTRAL-KHOISAN,"Khoisan, Central-Khoisan",iː
1056,CENTRAL-KHOISAN,"Khoisan, Central-Khoisan",ĩ
1056,CENTRAL-KHOISAN,"Khoisan, Central-Khoisan",k
1056,CENTRAL-KHOISAN,"Khoisan, Central-Khoisan",kʰ
1056,CENTRAL-KHOISAN,"Khoisan, Central-Khoisan",m
1056,CENTRAL-KHOISAN,"Khoisan, Central-Khoisan",n
1056,CENTRAL-KHOISAN,"Khoisan, Central-Khoisan",o
1056,CENTRAL-KHOISAN,"Khoisan, Central-Khoisan",oː
1056,CENTRAL-KHOISAN,"Khoisan, Central-Khoisan",õ
1056,CENTRAL-KHOISAN,"Khoisan, Central-Khoisan",p
1056,CENTRAL-KHOISAN,"Khoisan, Central-Khoisan",r
1056,CENTRAL-KHOISAN,"Khoisan, Central-Khoisan",s
1056,CENTRAL-KHOISAN,"Khoisan, Central-Khoisan",t
1056,CENTRAL-KHOISAN,"Khoisan, Central-Khoisan",tʰ
1056,CENTRAL-KHOISAN,"Khoisan, Central-Khoisan",ts
1056,CENTRAL-KHOISAN,"Khoisan, Central-Khoisan",u
1056,CENTRAL-KHOISAN,"Khoisan, Central-Khoisan",uː
1056,CENTRAL-KHOISAN,"Khoisan, Central-Khoisan",ũ
1056,CENTRAL-KHOISAN,"Khoisan, Central-Khoisan",x
1056,CENTRAL-KHOISAN,"Khoisan, Central-Khoisan",z
1056,CENTRAL-KHOISAN,"Khoisan, Central-Khoisan",ǂ͇
1056,CENTRAL-KHOISAN,"Khoisan, Central-Khoisan",ǁ̟
1056,CENTRAL-KHOISAN,"Khoisan, Central-Khoisan",dʰ
1056,CENTRAL-KHOISAN,"Khoisan, Central-Khoisan",mʰ
1083,CHADIC,"Afro-Asiatic, Chadic",θ̪
1083,CHADIC,"Afro-Asiatic, Chadic",ɘ
1083,CHADIC,"Afro-Asiatic, Chadic",ʃ
1083,CHADIC,"Afro-Asiatic, Chadic",a
1083,CHADIC,"Afro-Asiatic, Chadic",b
1083,CHADIC,"Afro-Asiatic, Chadic",ɓ
1083,CHADIC,"Afro-Asiatic, Chadic",c
1083,CHADIC,"Afro-Asiatic, Chadic",d
1083,CHADIC,"Afro-Asiatic, Chadic",ɗ
1083,CHADIC,"Afro-Asiatic, Chadic",ɟ
1083,CHADIC,"Afro-Asiatic, Chadic",ʄ
1083,CHADIC,"Afro-Asiatic, Chadic",f
1083,CHADIC,"Afro-Asiatic, Chadic",ɡ
1083,CHADIC,"Afro-Asiatic, Chadic",ɡʲ
1083,CHADIC,"Afro-Asiatic, Chadic",ɡʷ
1083,CHADIC,"Afro-Asiatic, Chadic",ɬ
1083,CHADIC,"Afro-Asiatic, Chadic",i
1083,CHADIC,"Afro-Asiatic, Chadic",j
1083,CHADIC,"Afro-Asiatic, Chadic",k
1083,CHADIC,"Afro-Asiatic, Chadic",kʲ
1083,CHADIC,"Afro-Asiatic, Chadic",kʷ
1083,CHADIC,"Afro-Asiatic, Chadic",m
1083,CHADIC,"Afro-Asiatic, Chadic",n
1083,CHADIC,"Afro-Asiatic, Chadic",p
1083,CHADIC,"Afro-Asiatic, Chadic",r
1083,CHADIC,"Afro-Asiatic, Chadic",s
1083,CHADIC,"Afro-Asiatic, Chadic",t
1083,CHADIC,"Afro-Asiatic, Chadic",u
1083,CHADIC,"Afro-Asiatic, Chadic",w
1083,CHADIC,"Afro-Asiatic, Chadic",x
1083,CHADIC,"Afro-Asiatic, Chadic",xʲ
1083,CHADIC,"Afro-Asiatic, Chadic",xʷ
1083,CHADIC,"Afro-Asiatic, Chadic",z
1072,CHIAPANEC MANGUEAN,"North-American, Oto-Manguean",ʔ
1072,CHIAPANEC MANGUEAN,"North-American, Oto-Manguean",ŋɡ
1072,CHIAPANEC MANGUEAN,"North-American, Oto-Manguean",a
1072,CHIAPANEC MANGUEAN,"North-American, Oto-Manguean",e
1072,CHIAPANEC MANGUEAN,"North-American, Oto-Manguean",h
1072,CHIAPANEC MANGUEAN,"North-American, Oto-Manguean",hʷ
1072,CHIAPANEC MANGUEAN,"North-American, Oto-Manguean",m̥
1072,CHIAPANEC MANGUEAN,"North-American, Oto-Manguean",i
1072,CHIAPANEC MANGUEAN,"North-American, Oto-Manguean",ɨ
1072,CHIAPANEC MANGUEAN,"North-American, Oto-Manguean",j
1072,CHIAPANEC MANGUEAN,"North-American, Oto-Manguean",k
1072,CHIAPANEC MANGUEAN,"North-American, Oto-Manguean",l
1072,CHIAPANEC MANGUEAN,"North-American, Oto-Manguean",m
1072,CHIAPANEC MANGUEAN,"North-American, Oto-Manguean",mb
1072,CHIAPANEC MANGUEAN,"North-American, Oto-Manguean",n
1072,CHIAPANEC MANGUEAN,"North-American, Oto-Manguean",nd
1072,CHIAPANEC MANGUEAN,"North-American, Oto-Manguean",ɲ
1072,CHIAPANEC MANGUEAN,"North-American, Oto-Manguean",p
1072,CHIAPANEC MANGUEAN,"North-American, Oto-Manguean",r
1072,CHIAPANEC MANGUEAN,"North-American, Oto-Manguean",s
1072,CHIAPANEC MANGUEAN,"North-American, Oto-Manguean",t
1072,CHIAPANEC MANGUEAN,"North-American, Oto-Manguean",u
1072,CHIAPANEC MANGUEAN,"North-American, Oto-Manguean",w
1111,CHIBCHA,"South-American, Chibchan",ʔ
1111,CHIBCHA,"South-American, Chibchan",ɪ
1111,CHIBCHA,"South-American, Chibchan",ɪ̃
1111,CHIBCHA,"South-American, Chibchan",ʊ
1111,CHIBCHA,"South-American, Chibchan",ʊ̃
1111,CHIBCHA,"South-American, Chibchan",a
1111,CHIBCHA,"South-American, Chibchan",ã
1111,CHIBCHA,"South-American, Chibchan",b
1111,CHIBCHA,"South-American, Chibchan",d
1111,CHIBCHA,"South-American, Chibchan",e
1111,CHIBCHA,"South-American, Chibchan",ẽ
1111,CHIBCHA,"South-American, Chibchan",ɡ
1111,CHIBCHA,"South-American, Chibchan",h
1111,CHIBCHA,"South-American, Chibchan",i
1111,CHIBCHA,"South-American, Chibchan",ĩ
1111,CHIBCHA,"South-American, Chibchan",k
1111,CHIBCHA,"South-American, Chibchan",l
1111,CHIBCHA,"South-American, Chibchan",o
1111,CHIBCHA,"South-American, Chibchan",õ
1111,CHIBCHA,"South-American, Chibchan",p
1111,CHIBCHA,"South-American, Chibchan",r
1111,CHIBCHA,"South-American, Chibchan",ɾ
1111,CHIBCHA,"South-American, Chibchan",s
1111,CHIBCHA,"South-American, Chibchan",t
1111,CHIBCHA,"South-American, Chibchan",u
1111,CHIBCHA,"South-American, Chibchan",ũ
1099,CHIMAKUAN,"North-American, Almosan",ʔ
1099,CHIMAKUAN,"North-American, Almosan",ʃ
1099,CHIMAKUAN,"North-American, Almosan",χ
1099,CHIMAKUAN,"North-American, Almosan",χʷʼ
1099,CHIMAKUAN,"North-American, Almosan",a
1099,CHIMAKUAN,"North-American, Almosan",c
1099,CHIMAKUAN,"North-American, Almosan",cʼ
1099,CHIMAKUAN,"North-American, Almosan",h
1099,CHIMAKUAN,"North-American, Almosan",ɬ
1099,CHIMAKUAN,"North-American, Almosan",i
